msisdn,risk_score,risk_tier,source,trigger_reason,source_file
EZTzatFqATVEsDPHtVV0KA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (94 calls),fraud_model_2
8xzH5KpCPaCAjyzkd3xVVw==,1.0,BLACK,RULE,"R7_ShortBurst: 11s avg duration, 211 calls",fraud_model_2
k1GYCcGoeqMftkra+iNTBg==,1.0,BLACK,RULE,"R2_Wangiri: 211 outgoing, 0 incoming (threshold: 121)",fraud_model_2
DzUbmwboC79xRrafeiIx/w==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (168 calls),fraud_model_2
sPmZ9HaMVL28sX7B39kEjQ==,1.0,BLACK,RULE,"R7_ShortBurst: 9s avg duration, 58 calls",fraud_model_2
XJ6dq/z7RBQTW5soCS9Obg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (17 calls),fraud_model_2
FrXy4BfJ2B4a/G5epQTqIw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (7 calls),fraud_model_2
erEN78Dc65yuBlNpV0muKA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (115 calls),fraud_model_2
WqIIFwhp6uXWidRWGfmfhw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (6 calls),fraud_model_2
M+TVRaYqsJfqauOKZ8tbaw==,1.0,BLACK,RULE,"R7_ShortBurst: 10s avg duration, 63 calls",fraud_model_2
SH4+nQ/gx8eneEmH7GGEmw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (10 calls),fraud_model_2
pyaLE+RDX5MNnnZ2dkAu5g==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
MzIsYESb6Gv/VhIMMwrG1g==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (6 calls),fraud_model_2
uNK0q8tNYhUqdqBb5m6peQ==,1.0,BLACK,RULE,"R7_ShortBurst: 12s avg duration, 281 calls",fraud_model_2
uZ+q7dGbjloa11pEtng5yg==,1.0,BLACK,RULE,"R7_ShortBurst: 6s avg duration, 145 calls",fraud_model_2
cu3Ok8O11UVIAbKbAVzHtw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (39 calls),fraud_model_2
J3QS0oIoCa1JU9Hccq9R9g==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (37 calls),fraud_model_2
vCmsdjpGQMQXFEmJbIaypg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (26 calls),fraud_model_2
IiReIAQC3dAP8OJNaD7ghg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (36 calls),fraud_model_2
KcaShsGiaUXS/Qvgysa9ug==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (39 calls),fraud_model_2
HIjxjTGhBjNsGkJjOhqP1g==,1.0,BLACK,RULE,"R2_Wangiri: 196 outgoing, 0 incoming (threshold: 121)",fraud_model_2
TiUvret9rYjzp7ol8cusfQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (13 calls),fraud_model_2
9Kpc416FnNrENoOipRI39g==,1.0,BLACK,RULE,"R7_ShortBurst: 8s avg duration, 317 calls",fraud_model_2
k4y/HqXar/E9p50BbWsuAQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (6 calls),fraud_model_2
EXUvqRs14UhFq/BeNpMRkA==,1.0,BLACK,RULE,"R7_ShortBurst: 12s avg duration, 397 calls",fraud_model_2
pOOlqaJNOxBWn0EItH2NbA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (110 calls),fraud_model_2
NvuOxdKIFmXZcd+GjaWGhg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (10 calls),fraud_model_2
t/qYRhFZC+JJBQKcqueFeA==,1.0,BLACK,RULE,"R2_Wangiri: 125 outgoing, 0 incoming (threshold: 121)",fraud_model_2
6CvKJqXmc7ysK95Aw2WNTQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (96 calls),fraud_model_2
CYdC0RlGyDpeQh/vtpD5jw==,1.0,BLACK,RULE,"R7_ShortBurst: 11s avg duration, 166 calls",fraud_model_2
mtGeDkQC/am4wv/zJGZinQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (65 calls),fraud_model_2
5KMONuvvIjf3s/jSBplrkQ==,1.0,BLACK,RULE,"R7_ShortBurst: 12s avg duration, 59 calls",fraud_model_2
uNK0q8tNYhUqdqBb5m6peQ==,1.0,BLACK,RULE,"R7_ShortBurst: 12s avg duration, 281 calls",fraud_model_2
pYTpYLpnXo5/CkHB6oInjg==,1.0,BLACK,RULE,"R7_ShortBurst: 12s avg duration, 59 calls",fraud_model_2
Wt1HlKqDs5H+SGOjkF97vw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (16 calls),fraud_model_2
1dX6RDm6AX/L21IrZLDzoA==,1.0,BLACK,RULE,"R7_ShortBurst: 7s avg duration, 75 calls",fraud_model_2
BiaGRUrV2Sjo6U77NVX9jg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (945 calls),fraud_model_2
uqfjyRvBEx8ok2aCDlPGhQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (9 calls),fraud_model_2
FiJ0QqV/5cuvzHcbJXxIGg==,1.0,BLACK,RULE,"R7_ShortBurst: 14s avg duration, 57 calls",fraud_model_2
3e+aF832gaoQCMvi8/kHRA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (258 calls),fraud_model_2
sPmZ9HaMVL28sX7B39kEjQ==,1.0,BLACK,RULE,"R7_ShortBurst: 9s avg duration, 58 calls",fraud_model_2
lgiugKFAT9fAqpBaE/dTjA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (10 calls),fraud_model_2
0V8r2pFlKWxi+9+ilKeYyg==,1.0,BLACK,RULE,"R7_ShortBurst: 14s avg duration, 62 calls",fraud_model_2
VM85nyMLKjPbM+s3sqy29A==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (11 calls),fraud_model_2
EeTLT6qdYQLwYtzMWJGHTw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (29 calls),fraud_model_2
02zvY7riCbrQ32sA2AB2Pw==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
7I1gx53f69qOdngvtlF/hw==,1.0,BLACK,RULE,"R2_Wangiri: 199 outgoing, 0 incoming (threshold: 121)",fraud_model_2
hv/zh6b6P4XpXSI6rs2Vyw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (15 calls),fraud_model_2
YRO0LJ/2ndLR8fniEPC5rg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (28 calls),fraud_model_2
VjipyWTniOfdz0WOgpgZQw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (62 calls),fraud_model_2
mo++Clph7dN/Qedk9g90dg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (123 calls),fraud_model_2
p0Ckf/fi9Er10IKzz3JWxQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (28 calls),fraud_model_2
injM6NNi+aCNS8h5LBs0TQ==,1.0,BLACK,RULE,"R2_Wangiri: 235 outgoing, 0 incoming (threshold: 121)",fraud_model_2
v3QrDSSsQIauk98lAcD2+g==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
cn13/ns8ignWRS70hQYC5w==,1.0,BLACK,RULE,"R7_ShortBurst: 11s avg duration, 189 calls",fraud_model_2
pTkFfyROVy6t96j/dyJxqQ==,1.0,BLACK,RULE,"R7_ShortBurst: 8s avg duration, 290 calls",fraud_model_2
lCNLz4kVXJi1RBnvxm6XrA==,1.0,BLACK,RULE,"R7_ShortBurst: 6s avg duration, 53 calls",fraud_model_2
0WIQS84jwjSwF4nReTmzxw==,1.0,BLACK,RULE,"R7_ShortBurst: 6s avg duration, 65 calls",fraud_model_2
sPmZ9HaMVL28sX7B39kEjQ==,1.0,BLACK,RULE,"R7_ShortBurst: 9s avg duration, 58 calls",fraud_model_2
1dX6RDm6AX/L21IrZLDzoA==,1.0,BLACK,RULE,"R7_ShortBurst: 7s avg duration, 75 calls",fraud_model_2
wlZIhOnsuReDafj9KgSs9A==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (45 calls),fraud_model_2
/wDorMJlOb34Wfiz8HEPrA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
LOoW3NKvF7LD2Pci9d2GuQ==,1.0,BLACK,RULE,"R2_Wangiri: 534 outgoing, 0 incoming (threshold: 121)",fraud_model_2
k5vFRqa53P/wTam4CMdxOg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (20 calls),fraud_model_2
M+TVRaYqsJfqauOKZ8tbaw==,1.0,BLACK,RULE,"R7_ShortBurst: 10s avg duration, 63 calls",fraud_model_2
SI+Js07N9TTmg5A8O2QdYQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (130 calls),fraud_model_2
zr1Hzv6HaRqHhr+NgpmjPw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (15 calls),fraud_model_2
yBUL39IixHiDm+jbhBsBrQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (221 calls),fraud_model_2
g2NhUrA8Hy9TZoFLBrHDUQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (106 calls),fraud_model_2
cdSYtup5Q4Vio93Xue24hw==,1.0,BLACK,RULE,"R2_Wangiri: 231 outgoing, 0 incoming (threshold: 121)",fraud_model_2
V6Vvcm/eYURYga1bYZwRLA==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Uv2qCFCuZgetBBtnHj5IwQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
tO84p5K+BTbsL4hgPNQ9wA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (41 calls),fraud_model_2
XWEhkVl1ObfrdCU6L9hb1g==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (214 calls),fraud_model_2
7IiKnzWJVluZ1A957o0ssA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
NKFPliFImavdNKOyH1XCeg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
G7wjdqBo5fk1BOeZ3eI+jQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (23 calls),fraud_model_2
96SLPai4TYwt6AhyqS+ptA==,1.0,BLACK,RULE,"R7_ShortBurst: 10s avg duration, 219 calls",fraud_model_2
3I6As+nWwT2jLiz3HpdZQA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
UuIB81DcvT7eUN9+JMs7bA==,1.0,BLACK,RULE,"R7_ShortBurst: 12s avg duration, 186 calls",fraud_model_2
qMGN0stLxG3k30ilKZc25Q==,1.0,BLACK,RULE,"R7_ShortBurst: 7s avg duration, 278 calls",fraud_model_2
Hb+hkWLXbs/Jzm303gbatg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (36 calls),fraud_model_2
rf2Y3PTecpfTRnJRErq8gw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (30 calls),fraud_model_2
YPCTUGlLpHrf37jDHFKOwA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (12 calls),fraud_model_2
eHaY6Yn7tOHlKvFQjQXBQg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (291 calls),fraud_model_2
J3L+cKba9wWhMrhB58C8cA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (39 calls),fraud_model_2
/LJEri/59B6GEDI2OBmgWg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (9 calls),fraud_model_2
CfCDtRxuCkBm0RH15hPrCw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (9 calls),fraud_model_2
Jf8sHUMNQ7/ee863qMQBaQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (40 calls),fraud_model_2
ZAtb9/5rCbhmm4JPvCkpOw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (71 calls),fraud_model_2
QLZFk5W51Rkn7qxrWK3bRg==,1.0,BLACK,RULE,"R7_ShortBurst: 13s avg duration, 72 calls",fraud_model_2
+DJ82HRxZHpGBBu3YNXllw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
yRexk7n/YV5sQusb9UnKWQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (11 calls),fraud_model_2
ZdBP9F32UbxA5ue3WHLl4Q==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (184 calls),fraud_model_2
ytGXzyCg5kBunxtIgRaZ2Q==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (21 calls),fraud_model_2
laZPQFs0pKn3YZwmSwUFfQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (109 calls),fraud_model_2
RvKkTlJpQQ9Prx19s5roig==,1.0,BLACK,RULE,"R7_ShortBurst: 9s avg duration, 95 calls",fraud_model_2
qTuRrM4Xzda8bJE350XMVw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (20 calls),fraud_model_2
YYMpvMUckttQ12JAUz93og==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (6 calls),fraud_model_2
zXnY/z2JnK0OL7Ff/aoCbg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (1623 calls),fraud_model_2
gr4qdcb0zAwoMTOK1iHLnw==,1.0,BLACK,RULE,"R7_ShortBurst: 9s avg duration, 68 calls",fraud_model_2
1dX6RDm6AX/L21IrZLDzoA==,1.0,BLACK,RULE,"R7_ShortBurst: 7s avg duration, 75 calls",fraud_model_2
E88cvtjTZPEPcJJhl0gc7A==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (168 calls),fraud_model_2
7o1iue0RmJjPmEVvGflB5g==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (262 calls),fraud_model_2
JEwA2dbQ0/UFP1LsJM5YZA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (10 calls),fraud_model_2
uT+6QD5fu2f25Hlho/S6fw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (7 calls),fraud_model_2
FRIfuPXjYq+pRmifunQNFQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (7 calls),fraud_model_2
UxOQ7FXzcQczzWBxfE6eUA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (50 calls),fraud_model_2
T3YDVreONQWWGAhTkqiYrA==,1.0,BLACK,RULE,"R7_ShortBurst: 14s avg duration, 66 calls",fraud_model_2
1dX6RDm6AX/L21IrZLDzoA==,1.0,BLACK,RULE,"R7_ShortBurst: 7s avg duration, 75 calls",fraud_model_2
fYmgj4zHSsqMdBuByyUBhA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (62 calls),fraud_model_2
RZ/kwLkpxlO2I6QCRJhNeg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
TSw+DuWVfjqY7YsuzJPlow==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (134 calls),fraud_model_2
82W725j3iNPIBWGDnlTU3Q==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (56 calls),fraud_model_2
F69PC39tERsQrlw020NKSA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (76 calls),fraud_model_2
1dX6RDm6AX/L21IrZLDzoA==,1.0,BLACK,RULE,"R7_ShortBurst: 7s avg duration, 75 calls",fraud_model_2
WDSbVVMSPp/gyzAo0xmKfQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (42 calls),fraud_model_2
5BEqfRFjtV9cZ4qYZggrcQ==,1.0,BLACK,RULE,"R2_Wangiri: 242 outgoing, 0 incoming (threshold: 121)",fraud_model_2
bACflwCQ7Rr8nmwTuNY2tg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (7 calls),fraud_model_2
HkU20+yk0/hV/kuEs2DU1w==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (38 calls),fraud_model_2
m/ody1zs3hGl0vzM1vP0mg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (11 calls),fraud_model_2
JOK9RMNlLDJq26ucOJXOhw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (289 calls),fraud_model_2
j0tXo9HM9LxrxbbONGlzIw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (39 calls),fraud_model_2
oZw8DeIF2q3I911FzXNxbw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (10 calls),fraud_model_2
r9ouV0KhbveAQCMDr2tLKA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (11 calls),fraud_model_2
04PI3OfgFyZ8e/5K/OuqLw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (7 calls),fraud_model_2
kUs2a8NrKSRJJivrFLfyGA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
pRh3UzCwTBJZRkzyjcW9Rw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (48 calls),fraud_model_2
48fNSSRc6Hh+smNYSFIRww==,1.0,BLACK,RULE,"R7_ShortBurst: 14s avg duration, 182 calls",fraud_model_2
JIv3o5Ug6+0rlvy3ydY6vA==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
VTLdbyhe6OO4w//hJ+3Aow==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (12 calls),fraud_model_2
0528imnY4IGQp6MxBpHr1Q==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (61 calls),fraud_model_2
reMrNJoyrh2c13tJnWgJeg==,0.8740236,BLACK,ML,High_Prob_XGBoost,fraud_model_2
+XQjRWvy8NA2a8QPD8S0Ow==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (25 calls),fraud_model_2
TNi7kK0txGaUnBI+Y/XEDQ==,1.0,BLACK,RULE,"R7_ShortBurst: 13s avg duration, 87 calls",fraud_model_2
hyHFPmoHth5MQFXbwXzD1Q==,1.0,BLACK,RULE,"R7_ShortBurst: 6s avg duration, 70 calls",fraud_model_2
QDieT62Xq4jycrawKwuGpA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (51 calls),fraud_model_2
F5Kge5+HKmeYOHHAU34exw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (12 calls),fraud_model_2
ktHd3koCner7ufemZhkE4Q==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (368 calls),fraud_model_2
h7NsuvBay9hv2XruL76szw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (10 calls),fraud_model_2
sPmZ9HaMVL28sX7B39kEjQ==,1.0,BLACK,RULE,"R7_ShortBurst: 9s avg duration, 58 calls",fraud_model_2
ii0zmXkbnNy1vi9zlFraJQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (66 calls),fraud_model_2
KoaSb/4skXBC9JqeKpOQ1w==,1.0,BLACK,RULE,"R2_Wangiri: 131 outgoing, 0 incoming (threshold: 121)",fraud_model_2
nF6HoC/P6FEE28vZ071ENw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (15 calls),fraud_model_2
SiXPZ4dbyCkmMfFHuE0upQ==,1.0,BLACK,RULE,"R7_ShortBurst: 7s avg duration, 84 calls",fraud_model_2
ljh+m077qous8IhCKBZFRg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (15 calls),fraud_model_2
oAZfMsYnqiOImdra3vR77g==,1.0,BLACK,RULE,"R2_Wangiri: 194 outgoing, 0 incoming (threshold: 121)",fraud_model_2
vDoKeiX/i5YrSMKCH8HRMA==,1.0,BLACK,RULE,"R7_ShortBurst: 6s avg duration, 87 calls",fraud_model_2
pPbPAvp73YI2W+o8Gu9OHg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (9 calls),fraud_model_2
db8SsVHPYt1rJZu4jre3HQ==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
7KlX3+J/XAaEkdpr/6Y5jQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (14 calls),fraud_model_2
bbUYLNfvly1siBYMIINZfg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (12 calls),fraud_model_2
j2Fy/luWSzkRLEUbqwwScQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
tsoXX026/94mbFv3zea2mQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (24 calls),fraud_model_2
Hhk9uLn9kxzb4ft8nGYRJw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (11 calls),fraud_model_2
ICtOFw7PGlNCtH/6+C6cEQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
UKAcSXk2BptdjRoG+1l91Q==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (6 calls),fraud_model_2
z+7AgJnZP9urdrSuWlRDdA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (23 calls),fraud_model_2
PO2gGX1vpPuEybgVaN7UmA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (18 calls),fraud_model_2
rHXHW34JcyM0gZavmDapFA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (37 calls),fraud_model_2
x9bBzsXrXIxHphfkzQgcQw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (6 calls),fraud_model_2
JIv3o5Ug6+0rlvy3ydY6vA==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Wlf6wsp67X/BjY03sAJjhA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (9 calls),fraud_model_2
H4DXYwN/L6MsKnredv61Hw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
u7E+b+D0LKfxUU0aiUIRgQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (225 calls),fraud_model_2
v3QrDSSsQIauk98lAcD2+g==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
quPgRdNj6DSzfW8W4Le3OA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (13 calls),fraud_model_2
db8SsVHPYt1rJZu4jre3HQ==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
RbRo3zgog2wR0wq9gj1PAQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (17 calls),fraud_model_2
gfMNj32EgXJ3tV+j//dNjw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (10 calls),fraud_model_2
sPmZ9HaMVL28sX7B39kEjQ==,1.0,BLACK,RULE,"R7_ShortBurst: 9s avg duration, 58 calls",fraud_model_2
02zvY7riCbrQ32sA2AB2Pw==,0.85692346,BLACK,ML,High_Prob_XGBoost,fraud_model_2
vjSlzbkqs5DpFMvYhRjI0A==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (272 calls),fraud_model_2
/z6uvXzERX1tlrwp97V9EQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (235 calls),fraud_model_2
rPb7+duWn2MdbNeTjs2c8Q==,1.0,BLACK,RULE,"R7_ShortBurst: 11s avg duration, 91 calls",fraud_model_2
HbGCjt7ZSIOcuMcBHn/Jhg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (7 calls),fraud_model_2
SReRemX11i+0uhMMtcXcHQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (159 calls),fraud_model_2
joe7wwEJrfJaOEqao+55dw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (37 calls),fraud_model_2
ICSF787Gwgl1SyoKUSXYLg==,1.0,BLACK,RULE,"R7_ShortBurst: 12s avg duration, 56 calls",fraud_model_2
ooRdJlnpg5UenUJXpKB15w==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (6 calls),fraud_model_2
Kqp/urIPpCPSuhyp/T6LtA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (13 calls),fraud_model_2
v6QDbYlXpvEng4OsvvQCgQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (119 calls),fraud_model_2
gRVzA6ywG6lQuTaeVAYwzQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (19 calls),fraud_model_2
UA1FzUXBYgnnqyZanix0Lg==,1.0,BLACK,RULE,"R7_ShortBurst: 11s avg duration, 134 calls",fraud_model_2
avhpP7JUQFpqBqXLHu5gWw==,1.0,BLACK,RULE,"R7_ShortBurst: 10s avg duration, 240 calls",fraud_model_2
22F5BfzgJbQjW97X0eqAtg==,1.0,BLACK,RULE,"R2_Wangiri: 136 outgoing, 0 incoming (threshold: 121)",fraud_model_2
y+FGLjfZCAdordOlWiO3JQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (65 calls),fraud_model_2
Uf2mIiocZp7tSixccmRvrQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (33 calls),fraud_model_2
VV4yd8omkoh80AL1bU3zbg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (36 calls),fraud_model_2
c68WXLs7QNQb5P1P+Wxn/w==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (53 calls),fraud_model_2
CGrCKeBEUqffgGU02kMtAw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (290 calls),fraud_model_2
JRDl8x07htAJSwxo/EsdCw==,1.0,BLACK,RULE,"R7_ShortBurst: 12s avg duration, 97 calls",fraud_model_2
zbCJbrVVt1rQWDiXH9670A==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (19 calls),fraud_model_2
jy32wXsCUp/GFTUhClxL9Q==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (7 calls),fraud_model_2
IO4zf7859TGqjftIqSVplQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (6 calls),fraud_model_2
PyRKbs5bXIN823VN91TbZA==,0.9107406,BLACK,ML,High_Prob_XGBoost,fraud_model_2
Y/rSZnmF7mo7GalJEgOoqA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (16 calls),fraud_model_2
vMoD+5Lh1/SKznMxlddrAA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (14 calls),fraud_model_2
WMaAbAHyIsnBjzytSsRZlg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
1rsE3K0WZwzDUIhFHD/x1w==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (34 calls),fraud_model_2
UbXDA3miHyw04U7m2oBhuw==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (19 calls),fraud_model_2
5bb8vRynz0HO3FVopra42Q==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (8 calls),fraud_model_2
KLv4ymNWnTWFMsdXOQUK1w==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (15 calls),fraud_model_2
Nb+YwUvy7QyqHn7/z99uOQ==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (6 calls),fraud_model_2
G6ANg55rII4mgvsNw8DUBg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (19 calls),fraud_model_2
FH/3UT8wTUmCxbXt9abMew==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (96 calls),fraud_model_2
20E9FxtN1dm4Imq+x1xk1g==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (84 calls),fraud_model_2
Qhk2BMwMQuPIqbV8pLNi1A==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (272 calls),fraud_model_2
BvRrMwcVjb68qPW3KR82bg==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (46 calls),fraud_model_2
P3UfhzF/342MDTFfjUr3eA==,1.0,BLACK,RULE,R4_StudentHunter: High student call volume (9 calls),fraud_model_2
